"Prebivalstvo po: STAROST, SPOL , POLLETJE"

"0 let"
" ";"Moški"
" ";" ";"2010H2";11047
" ";" ";"2011H2";8591
" ";" ";"2012H2";8809
" ";" ";"2013H2";11888
" ";" ";"2014H2";11687
" ";" ";"2015H2";12238
"67 let"
" ";"Moški"
" ";" ";"2010H2";9364
" ";" ";"2011H2";9465
" ";" ";"2012H2";7694
" ";" ";"2013H2";7548
" ";" ";"2014H2";10589
" ";" ";"2015H2";10758
" ";"Ženske"
" ";" ";"2010H2";10961
" ";" ";"2011H2";10944
" ";" ";"2012H2";8511
" ";" ";"2013H2";8707
" ";" ";"2014H2";11808
" ";" ";"2015H2";11575
"68 let"
" ";"Moški"
" ";" ";"2010H2";9189
" ";" ";"2011H2";9177
" ";" ";"2012H2";9278
" ";" ";"2013H2";7506
" ";" ";"2014H2";7428
" ";" ";"2015H2";10378
" ";"Ženske"
" ";" ";"2010H2";10788
" ";" ";"2011H2";10867
" ";" ";"2012H2";10846
" ";" ";"2013H2";8424
" ";" ";"2014H2";8615
" ";" ";"2015H2";11688
"69 let"
" ";"Moški"
" ";" ";"2010H2";8811
" ";" ";"2011H2";8971
" ";" ";"2012H2";8948
" ";" ";"2013H2";9037
" ";" ";"2014H2";7352
" ";" ";"2015H2";7238
" ";"Ženske"
" ";" ";"2010H2";10404
" ";" ";"2011H2";10664
" ";" ";"2012H2";10736
" ";" ";"2013H2";10725
" ";" ";"2014H2";8343
" ";" ";"2015H2";8523
"70 let"
" ";"Moški"
" ";" ";"2010H2";8626
" ";" ";"2011H2";8612
" ";" ";"2012H2";8754
" ";" ";"2013H2";8692
" ";" ";"2014H2";8810
" ";" ";"2015H2";7164
" ";"Ženske"
" ";" ";"2010H2";10421
" ";" ";"2011H2";10302
" ";" ";"2012H2";10541
" ";" ";"2013H2";10573
" ";" ";"2014H2";10606
" ";" ";"2015H2";8239
"71 let"
" ";"Moški"
" ";" ";"2010H2";7858
" ";" ";"2011H2";8373
" ";" ";"2012H2";8349
" ";" ";"2013H2";8507
" ";" ";"2014H2";8464
" ";" ";"2015H2";8556
" ";"Ženske"
" ";" ";"2010H2";9862
" ";" ";"2011H2";10284
" ";" ";"2012H2";10163
" ";" ";"2013H2";10396
" ";" ";"2014H2";10457
" ";" ";"2015H2";10471
"72 let"
" ";"Moški"
" ";" ";"2010H2";7322
" ";" ";"2011H2";7622
" ";" ";"2012H2";8104
" ";" ";"2013H2";8092
" ";" ";"2014H2";8266
" ";" ";"2015H2";8236
" ";"Ženske"
" ";" ";"2010H2";9475
" ";" ";"2011H2";9739
" ";" ";"2012H2";10127
" ";" ";"2013H2";10019
" ";" ";"2014H2";10238
" ";" ";"2015H2";10308
"73 let"
" ";"Moški"
" ";" ";"2010H2";7380
" ";" ";"2011H2";7088
" ";" ";"2012H2";7377
" ";" ";"2013H2";7826
" ";" ";"2014H2";7859
" ";" ";"2015H2";7974
" ";"Ženske"
" ";" ";"2010H2";9761
" ";" ";"2011H2";9339
" ";" ";"2012H2";9585
" ";" ";"2013H2";9982
" ";" ";"2014H2";9872
" ";" ";"2015H2";10093
"74 let"
" ";"Moški"
" ";" ";"2010H2";6864
" ";" ";"2011H2";7087
" ";" ";"2012H2";6827
" ";" ";"2013H2";7118
" ";" ";"2014H2";7560
" ";" ";"2015H2";7583
" ";"Ženske"
" ";" ";"2010H2";9337
" ";" ";"2011H2";9592
" ";" ";"2012H2";9174
" ";" ";"2013H2";9406
" ";" ";"2014H2";9812
" ";" ";"2015H2";9698
"75 let"
" ";"Moški"
" ";" ";"2010H2";6261
" ";" ";"2011H2";6590
" ";" ";"2012H2";6808
" ";" ";"2013H2";6562
" ";" ";"2014H2";6852
" ";" ";"2015H2";7264
" ";"Ženske"
" ";" ";"2010H2";9441
" ";" ";"2011H2";9162
" ";" ";"2012H2";9420
" ";" ";"2013H2";8990
" ";" ";"2014H2";9223
" ";" ";"2015H2";9631
"76 let"
" ";"Moški"
" ";" ";"2010H2";5815
" ";" ";"2011H2";5966
" ";" ";"2012H2";6304
" ";" ";"2013H2";6495
" ";" ";"2014H2";6293
" ";" ";"2015H2";6585
" ";"Ženske"
" ";" ";"2010H2";9118
" ";" ";"2011H2";9225
" ";" ";"2012H2";8923
" ";" ";"2013H2";9225
" ";" ";"2014H2";8792
" ";" ";"2015H2";9058
"77 let"
" ";"Moški"
" ";" ";"2010H2";5460
" ";" ";"2011H2";5532
" ";" ";"2012H2";5695
" ";" ";"2013H2";6001
" ";" ";"2014H2";6184
" ";" ";"2015H2";6022
" ";"Ženske"
" ";" ";"2010H2";9235
" ";" ";"2011H2";8849
" ";" ";"2012H2";8969
" ";" ";"2013H2";8660
" ";" ";"2014H2";8994
" ";" ";"2015H2";8596
"78 let"
" ";"Moški"
" ";" ";"2010H2";5198
" ";" ";"2011H2";5180
" ";" ";"2012H2";5215
" ";" ";"2013H2";5400
" ";" ";"2014H2";5712
" ";" ";"2015H2";5926
" ";"Ženske"
" ";" ";"2010H2";8676
" ";" ";"2011H2";8951
" ";" ";"2012H2";8571
" ";" ";"2013H2";8725
" ";" ";"2014H2";8435
" ";" ";"2015H2";8734
"79 let"
" ";"Moški"
" ";" ";"2010H2";4852
" ";" ";"2011H2";4879
" ";" ";"2012H2";4863
" ";" ";"2013H2";4916
" ";" ";"2014H2";5100
" ";" ";"2015H2";5414
" ";"Ženske"
" ";" ";"2010H2";8680
" ";" ";"2011H2";8351
" ";" ";"2012H2";8631
" ";" ";"2013H2";8260
" ";" ";"2014H2";8429
" ";" ";"2015H2";8196
"80 let"
" ";"Moški"
" ";" ";"2010H2";4264
" ";" ";"2011H2";4531
" ";" ";"2012H2";4530
" ";" ";"2013H2";4537
" ";" ";"2014H2";4621
" ";" ";"2015H2";4798
" ";"Ženske"
" ";" ";"2010H2";7909
" ";" ";"2011H2";8308
" ";" ";"2012H2";7965
" ";" ";"2013H2";8299
" ";" ";"2014H2";7958
" ";" ";"2015H2";8101
"81 let"
" ";"Moški"
" ";" ";"2010H2";3625
" ";" ";"2011H2";3920
" ";" ";"2012H2";4199
" ";" ";"2013H2";4176
" ";" ";"2014H2";4196
" ";" ";"2015H2";4342
" ";"Ženske"
" ";" ";"2010H2";7326
" ";" ";"2011H2";7544
" ";" ";"2012H2";7937
" ";" ";"2013H2";7575
" ";" ";"2014H2";7947
" ";" ";"2015H2";7616
"82 let"
" ";"Moški"
" ";" ";"2010H2";3164
" ";" ";"2011H2";3303
" ";" ";"2012H2";3600
" ";" ";"2013H2";3868
" ";" ";"2014H2";3852
" ";" ";"2015H2";3866
" ";"Ženske"
" ";" ";"2010H2";6752
" ";" ";"2011H2";6952
" ";" ";"2012H2";7122
" ";" ";"2013H2";7520
" ";" ";"2014H2";7223
" ";" ";"2015H2";7557
"83 let"
" ";"Moški"
" ";" ";"2010H2";2566
" ";" ";"2011H2";2882
" ";" ";"2012H2";2974
" ";" ";"2013H2";3252
" ";" ";"2014H2";3511
" ";" ";"2015H2";3525
" ";"Ženske"
" ";" ";"2010H2";6296
" ";" ";"2011H2";6345
" ";" ";"2012H2";6521
" ";" ";"2013H2";6704
" ";" ";"2014H2";7084
" ";" ";"2015H2";6809
"84 let"
" ";"Moški"
" ";" ";"2010H2";2066
" ";" ";"2011H2";2297
" ";" ";"2012H2";2590
" ";" ";"2013H2";2704
" ";" ";"2014H2";2934
" ";" ";"2015H2";3135
" ";"Ženske"
" ";" ";"2010H2";5741
" ";" ";"2011H2";5876
" ";" ";"2012H2";5917
" ";" ";"2013H2";6069
" ";" ";"2014H2";6293
" ";" ";"2015H2";6653
"85 let"
" ";"Moški"
" ";" ";"2010H2";1735
" ";" ";"2011H2";1853
" ";" ";"2012H2";2059
" ";" ";"2013H2";2333
" ";" ";"2014H2";2377
" ";" ";"2015H2";2599
" ";"Ženske"
" ";" ";"2010H2";5078
" ";" ";"2011H2";5303
" ";" ";"2012H2";5383
" ";" ";"2013H2";5459
" ";" ";"2014H2";5618
" ";" ";"2015H2";5799
"86 let"
" ";"Moški"
" ";" ";"2010H2";1432
" ";" ";"2011H2";1506
" ";" ";"2012H2";1635
" ";" ";"2013H2";1793
" ";" ";"2014H2";2073
" ";" ";"2015H2";2075
" ";"Ženske"
" ";" ";"2010H2";4532
" ";" ";"2011H2";4629
" ";" ";"2012H2";4847
" ";" ";"2013H2";4907
" ";" ";"2014H2";5008
" ";" ";"2015H2";5134
"87 let"
" ";"Moški"
" ";" ";"2010H2";1234
" ";" ";"2011H2";1218
" ";" ";"2012H2";1270
" ";" ";"2013H2";1414
" ";" ";"2014H2";1566
" ";" ";"2015H2";1805
" ";"Ženske"
" ";" ";"2010H2";3821
" ";" ";"2011H2";4020
" ";" ";"2012H2";4126
" ";" ";"2013H2";4391
" ";" ";"2014H2";4424
" ";" ";"2015H2";4514
"88 let"
" ";"Moški"
" ";" ";"2010H2";995
" ";" ";"2011H2";1058
" ";" ";"2012H2";1018
" ";" ";"2013H2";1097
" ";" ";"2014H2";1216
" ";" ";"2015H2";1338
" ";"Ženske"
" ";" ";"2010H2";3316
" ";" ";"2011H2";3361
" ";" ";"2012H2";3506
" ";" ";"2013H2";3653
" ";" ";"2014H2";3887
" ";" ";"2015H2";3915
"89 let"
" ";"Moški"
" ";" ";"2010H2";685
" ";" ";"2011H2";824
" ";" ";"2012H2";880
" ";" ";"2013H2";838
" ";" ";"2014H2";928
" ";" ";"2015H2";1019
" ";"Ženske"
" ";" ";"2010H2";2382
" ";" ";"2011H2";2874
" ";" ";"2012H2";2892
" ";" ";"2013H2";3034
" ";" ";"2014H2";3208
" ";" ";"2015H2";3374
"90 let"
" ";"Moški"
" ";" ";"2010H2";548
" ";" ";"2011H2";570
" ";" ";"2012H2";670
" ";" ";"2013H2";731
" ";" ";"2014H2";700
" ";" ";"2015H2";782
" ";"Ženske"
" ";" ";"2010H2";1951
" ";" ";"2011H2";2048
" ";" ";"2012H2";2442
" ";" ";"2013H2";2473
" ";" ";"2014H2";2600
" ";" ";"2015H2";2756
"91 let"
" ";"Moški"
" ";" ";"2010H2";259
" ";" ";"2011H2";425
" ";" ";"2012H2";458
" ";" ";"2013H2";545
" ";" ";"2014H2";594
" ";" ";"2015H2";559
" ";"Ženske"
" ";" ";"2010H2";1051
" ";" ";"2011H2";1610
" ";" ";"2012H2";1678
" ";" ";"2013H2";2036
" ";" ";"2014H2";2106
" ";" ";"2015H2";2187
"92 let"
" ";"Moški"
" ";" ";"2010H2";160
" ";" ";"2011H2";187
" ";" ";"2012H2";330
" ";" ";"2013H2";348
" ";" ";"2014H2";430
" ";" ";"2015H2";449
" ";"Ženske"
" ";" ";"2010H2";643
" ";" ";"2011H2";840
" ";" ";"2012H2";1319
" ";" ";"2013H2";1364
" ";" ";"2014H2";1664
" ";" ";"2015H2";1721
"93 let"
" ";"Moški"
" ";" ";"2010H2";156
" ";" ";"2011H2";128
" ";" ";"2012H2";139
" ";" ";"2013H2";263
" ";" ";"2014H2";267
" ";" ";"2015H2";334
" ";"Ženske"
" ";" ";"2010H2";520
" ";" ";"2011H2";505
" ";" ";"2012H2";671
" ";" ";"2013H2";1033
" ";" ";"2014H2";1109
" ";" ";"2015H2";1315
"94 let"
" ";"Moški"
" ";" ";"2010H2";85
" ";" ";"2011H2";124
" ";" ";"2012H2";91
" ";" ";"2013H2";107
" ";" ";"2014H2";208
" ";" ";"2015H2";190
" ";"Ženske"
" ";" ";"2010H2";392
" ";" ";"2011H2";404
" ";" ";"2012H2";393
" ";" ";"2013H2";526
" ";" ";"2014H2";823
" ";" ";"2015H2";863
"95 let"
" ";"Moški"
" ";" ";"2010H2";90
" ";" ";"2011H2";60
" ";" ";"2012H2";86
" ";" ";"2013H2";61
" ";" ";"2014H2";80
" ";" ";"2015H2";149
" ";"Ženske"
" ";" ";"2010H2";505
" ";" ";"2011H2";308
" ";" ";"2012H2";312
" ";" ";"2013H2";313
" ";" ";"2014H2";406
" ";" ";"2015H2";615
"96 let"
" ";"Moški"
" ";" ";"2010H2";85
" ";" ";"2011H2";59
" ";" ";"2012H2";34
" ";" ";"2013H2";61
" ";" ";"2014H2";44
" ";" ";"2015H2";57
" ";"Ženske"
" ";" ";"2010H2";370
" ";" ";"2011H2";378
" ";" ";"2012H2";221
" ";" ";"2013H2";227
" ";" ";"2014H2";235
" ";" ";"2015H2";309
"97 let"
" ";"Moški"
" ";" ";"2010H2";60
" ";" ";"2011H2";59
" ";" ";"2012H2";40
" ";" ";"2013H2";21
" ";" ";"2014H2";44
" ";" ";"2015H2";32
" ";"Ženske"
" ";" ";"2010H2";263
" ";" ";"2011H2";257
" ";" ";"2012H2";278
" ";" ";"2013H2";155
" ";" ";"2014H2";166
" ";" ";"2015H2";174
"98 let"
" ";"Moški"
" ";" ";"2010H2";39
" ";" ";"2011H2";44
" ";" ";"2012H2";31
" ";" ";"2013H2";26
" ";" ";"2014H2";18
" ";" ";"2015H2";33
" ";"Ženske"
" ";" ";"2010H2";173
" ";" ";"2011H2";183
" ";" ";"2012H2";176
" ";" ";"2013H2";182
" ";" ";"2014H2";103
" ";" ";"2015H2";116
"99 let"
" ";"Moški"
" ";" ";"2010H2";27
" ";" ";"2011H2";23
" ";" ";"2012H2";22
" ";" ";"2013H2";14
" ";" ";"2014H2";17
" ";" ";"2015H2";15
" ";"Ženske"
" ";" ";"2010H2";106
" ";" ";"2011H2";120
" ";" ";"2012H2";122
" ";" ";"2013H2";131
" ";" ";"2014H2";119
" ";" ";"2015H2";72
"100 + let"
" ";"Moški"
" ";" ";"2010H2";33
" ";" ";"2011H2";40
" ";" ";"2012H2";42
" ";" ";"2013H2";37
" ";" ";"2014H2";33
" ";" ";"2015H2";32
" ";"Ženske"
" ";" ";"2010H2";176
" ";" ";"2011H2";187
" ";" ";"2012H2";185
" ";" ";"2013H2";189
" ";" ";"2014H2";204
" ";" ";"2015H2";195

"Od objave podatkov o prebivalstvu Slovenije po 1. 1. 2008 uporabljamo "
"na Statistiènem uradu Republike Slovenije (seznam "
"HREF=http://www.stat.si/StatWeb/glavnanavigacija/podatki/prikazistaro-"
"novico?IdNovice=2319 TARGET=_blank) spremenjeno statistièno "
"definicijo prebivalstva. To pomeni prelom v èasovni vrsti podatkov, "
"zato podatki po tej definiciji, torej podatki od sredine leta 2008 "
"dalje, niso neposredno primerljivi s podatki za predhodna stanja. "
" "
"Vir: Statistièni urad Republike Slovenije."

"H1 je po stanju 1. 1. "
"H2 je po stanju 1. 7."

